paper,referenced_paper,is_referenced
p2246,p1801,0
p2586,p3762,0
p0776,p0420,0
p0784,p3856,0
p1988,p2254,0
p0185,p1340,0
p1597,p2821,0
p0003,p2194,0
p1682,p3417,0
p3308,p2343,0
p3731,p2661,0
p3894,p0195,0
p2926,p1362,0
p0662,p1116,0
p0050,p0813,0
p0597,p3867,0
p2206,p2857,0
p1199,p2576,0
p3767,p3132,0
p0889,p1873,0
p1832,p2839,0
p3120,p1659,0
p2926,p2451,0
p1799,p1000,0
p3122,p3217,0
p1805,p3662,0
p0486,p2471,0
p2836,p3312,0
p2436,p3000,0
p3880,p3189,0
p2311,p3311,0
p3939,p2242,0
p2071,p0906,0
p0090,p0885,0
p1403,p0834,0
p0327,p1232,0
p1935,p3634,0
p2818,p3149,0
p3637,p1168,0
p3309,p3687,0
p1876,p1854,0
p0462,p2772,0
p2065,p1158,0
p1275,p1178,0
p1592,p2440,0
p3035,p2958,0
p1226,p0630,0
p2687,p1001,0
p1682,p3035,0
p0334,p1203,0
p0563,p1445,0
p0251,p1242,0
p1010,p2815,0
p3131,p1982,0
p3201,p1230,0
p1777,p1695,0
p2879,p3267,0
p3478,p1228,0
p1692,p0444,0
p3649,p0504,0
p0770,p3250,0
p3494,p4309,0
p3808,p2106,0
p1170,p2196,0
p2915,p0938,0
p2412,p4128,0
p2948,p2239,0
p2610,p4069,0
p3889,p3549,0
p1240,p1362,0
p2505,p3449,0
p3131,p2579,0
p3889,p0426,0
p0113,p1359,0
p4309,p3176,0
p1432,p3539,0
p3200,p4299,0
p4041,p4239,0
p3509,p3646,0
p1848,p0634,0
p3707,p0252,0
p0013,p0026,0
p1701,p1348,0
p3463,p3172,0
p2322,p3263,0
p3637,p3344,0
p2954,p3989,0
p2825,p1113,0
p3174,p1139,0
p4018,p2213,0
p3603,p3917,0
p1253,p1592,0
p0626,p1160,0
p1799,p3577,0
p3308,p1007,0
p0437,p4067,0
p1120,p2724,0
p0988,p3104,0
p0690,p0014,0
p0408,p1975,0
p0628,p4102,0
p1468,p3639,0
p2031,p1802,0
p0725,p3863,0
p0838,p2346,0
p2123,p4316,0
p0309,p2917,0
p0777,p4001,0
p3073,p2999,0
p4090,p0830,0
p1073,p3351,0
p2008,p1285,0
p0031,p1001,0
p1206,p0126,0
p1828,p2691,0
p3400,p3873,0
p3326,p3104,0
p1303,p3512,0
p3515,p0152,0
p3921,p0727,0
p4343,p3499,0
p2458,p2406,0
p1275,p3584,0
p2818,p2888,0
p2052,p0376,0
p0628,p0898,0
p0961,p1690,0
p3201,p0464,0
p2100,p0817,0
p0709,p2594,0
p1829,p1989,0
p0043,p0151,0
p1111,p2164,0
p0310,p0418,0
p1531,p1444,0
p0613,p0019,0
p2759,p2010,0
p3103,p3544,0
p2790,p3278,0
p0973,p0269,0
p4338,p3075,0
p1816,p3342,0
p3889,p0708,0
p4149,p2686,0
p0655,p4058,0
p1708,p4027,0
p3921,p2496,0
p2996,p0455,0
p0486,p2391,0
p0585,p1034,0
p4232,p0595,0
p2784,p3769,0
p4103,p1690,0
p2214,p1932,0
p1146,p0690,0
p4234,p2110,0
p3735,p1350,0
p1627,p2016,0
p3555,p3588,0
p2971,p4179,0
p0043,p4207,0
p3628,p1381,0
p2610,p0967,0
p1217,p3083,0
p2565,p0875,0
p1597,p0728,0
p0006,p3069,0
p3940,p4282,0
p0281,p1706,0
p2580,p3518,0
p0752,p1312,0
p3205,p0130,0
p0057,p1140,0
p0003,p3899,0
p0646,p1743,0
p1197,p1495,0
p0185,p0140,0
p2853,p2203,0
p3944,p0484,0
p2362,p0974,0
p4163,p1260,0
p0327,p3407,0
p2971,p0931,0
p2915,p2313,0
p3821,p3563,0
p0281,p1167,0
p0752,p1983,0
p0897,p3006,0
p3649,p1928,0
p3889,p1811,0
p2488,p2677,0
p4208,p1793,0
p2565,p1896,0
p3148,p4150,0
p0003,p4334,0
p2011,p2553,0
p0843,p4303,0
p2490,p3429,0
p3889,p1150,0
p2875,p1198,0
p2322,p0400,0
p1652,p2703,0
p4136,p0385,0
p1479,p0033,0
p0678,p2062,0
p2013,p0435,0
p2940,p1679,0
p0843,p0315,0
p1324,p3059,0
p0864,p2354,0
p2830,p1293,0
p2013,p2247,0
p2456,p0369,0
p0613,p2854,0
p2939,p2596,0
p2610,p2168,0
p1479,p2596,0
p3352,p3074,0
p4322,p4215,0
p1516,p2596,0
p1937,p1644,0
p2362,p3329,0
p4225,p2909,0
p3437,p0916,0
p3968,p1626,0
p2221,p1439,0
p1399,p4175,0
p1879,p1162,0
p2135,p1047,0
p3941,p0776,0
p1486,p0367,0
p2087,p0744,0
p2059,p3816,0
p2464,p2550,0
p1468,p2399,0
p1241,p2081,0
p0310,p3471,0
p1653,p3343,0
p1579,p1226,0
p2768,p3147,0
p3120,p3017,0
p1262,p1726,0
p0949,p1866,0
p2135,p1990,0
p1744,p3304,0
p2601,p3538,0
p2171,p1735,0
p2113,p1936,0
p0655,p0065,0
p4234,p3003,0
p2236,p3444,0
p0253,p0639,0
p1181,p2003,0
p3437,p3661,0
p3448,p1555,0
p2940,p1349,0
p3531,p0375,0
p1321,p3797,0
p1221,p1134,0
p2654,p3070,0
p1367,p0759,1
p1010,p0748,0
p0024,p3482,0
p2356,p0861,0
p3921,p1016,0
p3505,p0438,0
p1692,p3658,0
p2830,p1989,0
p2491,p0547,0
p0510,p2160,0
p3525,p2911,1
p2351,p0618,0
p4174,p0400,0
p3637,p2076,0
p0216,p1378,0
p3731,p1282,0
p2610,p2624,0
p3916,p2657,0
p3092,p0089,0
p2351,p4218,0
p4018,p1061,0
p0067,p0743,0
p3668,p3642,0
p2591,p0851,0
p0128,p0780,0
p1607,p2651,0
p0067,p1834,0
p1970,p3090,0
p3505,p0803,0
p4018,p3580,0
p1607,p0151,0
p3418,p2793,0
p4163,p2795,0
p0139,p0745,0
p2206,p1419,0
p2475,p1593,0
p2276,p0989,0
p1960,p4297,0
p0253,p1318,0
p2707,p0444,0
p1262,p1422,0
p1829,p0542,0
p0612,p2019,0
p0387,p2846,0
p2052,p4192,0
p0050,p0723,0
p1374,p1893,0
p0282,p2817,0
p2617,p1602,0
p3467,p0790,0
p1487,p0899,0
p3478,p2987,0
p3491,p2223,0
p1303,p0317,0
p3921,p3379,0
p2368,p3739,0
p2473,p1700,0
p0843,p1408,0
p3067,p4159,0
p3478,p2981,0
p2340,p2756,0
p3944,p1259,0
p0811,p3796,0
p3494,p1645,0
p0571,p2531,0
p1792,p1699,0
p2848,p2861,0
p0201,p0220,0
p0539,p3750,0
p0612,p3144,0
p0486,p4223,0
p3088,p0073,0
p0382,p0005,0
p3837,p0102,0
p2475,p2869,0
p0326,p0092,0
p4119,p0580,0
p3772,p1387,0
p3969,p3349,0
p1702,p0349,0
p2975,p4147,0
p0647,p1365,0
p2008,p0883,0
p0486,p0850,0
p0878,p0408,0
p1832,p2156,0
p1805,p4036,0
p3200,p3174,0
p3187,p0803,0
p3073,p0982,0
p2954,p2443,0
p1922,p1892,1
p0005,p1191,0
p1723,p2242,0
p3016,p2252,0
p0387,p2459,0
p3491,p0749,0
p0359,p2666,0
p3200,p3109,0
p1948,p3922,0
p3427,p4320,0
p3878,p0163,0
p0136,p1948,0
p3092,p2119,0
p3348,p0708,0
p3375,p2795,0
p0521,p1675,0
p1213,p2636,0
p0067,p2066,0
p3374,p1661,0
p0139,p3900,0
p1062,p4196,0
p3494,p2415,0
p2483,p1210,0
p0770,p3578,0
p1416,p2526,0
p2248,p1713,0
p1671,p2054,0
p0810,p4111,0
p1159,p3249,0
p0733,p2985,0
p3348,p0237,0
p1826,p4201,0
p4025,p4031,0
p1262,p0643,0
p2383,p0319,0
p2901,p0098,0
p4088,p1071,0
p2263,p0912,0
p2546,p1261,0
p0335,p0016,0
p0247,p1852,0
p1532,p2184,0
p3531,p3537,0
p1060,p4325,0
p2011,p3985,0
p3955,p0702,0
p0190,p4081,0
p2125,p0041,0
p4136,p1927,0
p3735,p2684,0
p0699,p0895,0
p1996,p0319,0
p0024,p4192,0
p0783,p2543,0
p3123,p0122,0
p1111,p1838,0
p0511,p3829,0
p0162,p1131,0
p1744,p3024,0
p3916,p0091,0
p3889,p1666,0
p1253,p1453,0
p2319,p2355,0
p3346,p3099,0
p3080,p0146,0
p0581,p0261,0
p2492,p3182,0
p3378,p0344,0
p3374,p3762,0
p0229,p1758,0
p2319,p2930,0
p1255,p4309,0
p3376,p3503,0
p0801,p1337,0
p2673,p3416,0
p0946,p0479,0
p1151,p4170,0
p2492,p0252,0
p1073,p4328,0
p3753,p1658,0
p0784,p2449,0
p2383,p0607,0
p3215,p2578,0
p1792,p0640,0
p4025,p0629,0
p3555,p4305,0
p0952,p2418,0
p4285,p1626,0
p0500,p3162,0
p3689,p2703,0
p1190,p1993,0
p1469,p0215,0
p3375,p2946,0
p0111,p1849,0
p3187,p2705,0
p3946,p1194,0
p1945,p0798,0
p2031,p1018,0
p1217,p0545,0
p2143,p1379,0
p0462,p2875,1
p0993,p1859,0
p1449,p2148,0
p1338,p3709,0
p4204,p0008,0
p1667,p3674,0
p2848,p4268,0
p0655,p4097,0
p2131,p4175,0
p1120,p4147,0
p0969,p3280,0
p3968,p2470,0
p2769,p0738,0
p2008,p1502,0
p1558,p2272,0
p3326,p2691,0
p4090,p2878,0
p1596,p0849,0
p0709,p1265,0
p3200,p4144,0
p1694,p0335,0
p1549,p1736,0
p2373,p1438,0
p1689,p2477,0
p1469,p1924,0
p0128,p1066,0
p3215,p2182,0
p1146,p1735,0
p2515,p2873,0
p0281,p3997,0
p3525,p4241,0
p3581,p4066,0
p0722,p4077,0
p1190,p2998,0
p3187,p0924,0
p1828,p2338,0
p3837,p3345,0
p0214,p0219,0
p1375,p1855,0
p1446,p3101,0
p0999,p3438,0
p2032,p0262,0
p0563,p0916,0
p3753,p2274,0
p0776,p3906,0
p0770,p0478,0
p3753,p1623,0
p1306,p0279,0
p2171,p2386,0
p3016,p4293,0
p2255,p3180,0
p3021,p3279,0
p3636,p0383,0
p2015,p1983,0
p3955,p0471,0
p2191,p3850,0
p1627,p3717,0
p0281,p2772,0
p0784,p3258,0
p0929,p0290,0
p2125,p2402,0
p0619,p0250,0
p1548,p1186,0
p0201,p0157,0
p0666,p2885,0
p3772,p2363,0
p0392,p0885,0
p1805,p3555,0
p0310,p3085,0
p2255,p4349,0
p0661,p3164,0
p2954,p0170,0
p0717,p2026,0
p1725,p1918,0
p0826,p0671,0
p0480,p3297,0
p0453,p3547,0
p2179,p2009,0
p2137,p0005,0
p0258,p2131,0
p3348,p1818,0
p3378,p1731,0
p1925,p1534,0
p2501,p2745,0
p2834,p0734,0
p1937,p1082,0
p3731,p0860,0
p0616,p1276,0
p0043,p3421,0
p3858,p0560,0
p3451,p3415,0
p0597,p0171,0
p0988,p2934,0
p0201,p3428,0
p2087,p3663,0
p3491,p4272,0
p0778,p2870,0
p3287,p0530,0
p1874,p0410,0
p2135,p0003,0
p0402,p3426,0
p1469,p3727,0
p1596,p2608,0
p2361,p0669,0
p0392,p0277,0
p2206,p3950,0
p2344,p3625,0
p0201,p2875,0
p3742,p3344,0
p2565,p0238,0
p0617,p0710,0
p3804,p2659,0
p2494,p3492,0
p3837,p0835,0
p3293,p1479,0
p4026,p2036,0
p4161,p0933,0
p1792,p1897,0
p3730,p1114,0
p1935,p4079,0
p2565,p4309,0
p0726,p2982,0
p1787,p2103,0
p3850,p3372,0
p3122,p0347,0
p0784,p1851,0
p3169,p3204,0
p0253,p3496,0
p3767,p4104,0
p1241,p1965,0
p0993,p2775,0
p2278,p1049,0
p3260,p1928,0
p2542,p2165,0
p0757,p2301,0
p1798,p2118,0
p2384,p0320,0
p3287,p3020,0
p0563,p2352,1
p1232,p1301,0
p0943,p0358,0
p3730,p2853,0
p3968,p0735,0
p0216,p2439,0
p0216,p1116,0
p3177,p0383,0
p2915,p0743,0
p1169,p1527,0
p0593,p0876,0
p1816,p3945,0
p0253,p0336,0
p1671,p1020,0
p4093,p0922,0
p4273,p2885,0
p0993,p0844,0
p0247,p1276,0
p0111,p3891,0
p0453,p4243,0
p4186,p1634,0
p2167,p1392,0
p2339,p0558,0
p3813,p2267,0
p1126,p2378,0
p4078,p2966,0
p2015,p1885,0
p0597,p2536,0
p0690,p3697,0
p0804,p1109,0
p0258,p2963,0
p3567,p1770,0
p2939,p0852,0
p2135,p3685,0
p1062,p2495,0
p4266,p1308,0
p0944,p0063,0
p2214,p4128,0
p4078,p4195,0
p1789,p2337,0
p1060,p3666,0
p0190,p1916,0
p0486,p0017,0
p1267,p3733,0
p1702,p0053,0
p2263,p1572,0
p0136,p0568,0
p1667,p0830,0
p1796,p1350,0
p3400,p2283,0
p2990,p2250,0
p2571,p2819,0
p2368,p2772,0
p3123,p2382,0
p3021,p2661,0
p1399,p2887,0
p0327,p1282,0
p2256,p3780,0
p2505,p2225,0
p2173,p3851,0
p3818,p1459,0
p0662,p3244,0
p1253,p1066,0
p3813,p2457,0
p3772,p0830,0
p2469,p1022,0
p2979,p0896,0
p0510,p0430,0
p4161,p3910,0
p0760,p3704,0
p2233,p0625,0
p3668,p2530,0
p1689,p1611,0
p3309,p4334,0
p1935,p1462,0
p2091,p2402,0
p0726,p0366,0
p3639,p0766,0
p3256,p1824,0
p1146,p3010,0
p1121,p4162,0
p0031,p0573,0
p3628,p3756,0
p0724,p1911,0
p2022,p3319,0
p4118,p1103,0
p2071,p0215,0
p1306,p0443,0
p2473,p1684,0
p3955,p2141,0
p3129,p3506,1
p0013,p3261,0
p1988,p2036,0
p1777,p3327,0
p1468,p2043,0
p4175,p2580,0
p3772,p4147,0
p1451,p2069,0
p1874,p3576,0
p4280,p3490,0
p3103,p3151,0
p2617,p3610,0
p2546,p2069,0
p2929,p4221,0
p3524,p3517,0
p1206,p3491,0
p0632,p1730,0
p0679,p2273,1
p3889,p0209,0
p3309,p0520,0
p0077,p0758,0
p2412,p1071,0
p2610,p2136,0
p0649,p1175,0
p4136,p2762,0
p3103,p4028,0
p2071,p2388,0
p0326,p3331,0
p1725,p0017,0
p2412,p0519,0
p0282,p2923,0
p1058,p4082,0
p4043,p0138,0
p4088,p1924,0
p0946,p1642,0
p2437,p0181,0
p1073,p1119,0
p4108,p2670,0
p2437,p0050,0
p3058,p2943,0
p3955,p2414,0
p1423,p2919,0
p0523,p1699,0
p4333,p3638,0
p1764,p2021,0
p1469,p2753,0
p0451,p0664,0
p0988,p0362,0
p0231,p4335,0
p2716,p3457,0
p3584,p0000,0
p3560,p0397,0
p2769,p4242,0
p0231,p2754,0
p3308,p2454,0
p0090,p1205,0
p0831,p2831,0
p2087,p1880,0
p0826,p2476,0
p1213,p1391,0
p1199,p3651,0
p2749,p1828,0
p3753,p2729,0
p0267,p0016,0
p4322,p0857,0
p2084,p1640,0
p0334,p2003,0
p2491,p2292,0
p1879,p1801,0
p0719,p3048,0
p2954,p4281,0
p1750,p3847,0
p0176,p2579,0
p2357,p0400,0
p1416,p1410,0
p1548,p2851,0
p2159,p2821,0
p3064,p1765,0
p3205,p2101,0
p3201,p1564,0
p0563,p1620,1
p3509,p0371,0
p3804,p3195,0
p3451,p1481,0
p3448,p3012,0
p2501,p2741,0
p0360,p0631,0
p3772,p1499,0
p4119,p2663,0
p1486,p3112,0
p1306,p1638,0
p0077,p2465,0
p2926,p1921,0
p4208,p1013,0
p1174,p4302,0
p0607,p0443,0
p2135,p0017,0
p0038,p0405,0
p1212,p1574,0
p0943,p0055,0
p2159,p1716,0
p4323,p1680,0
p0784,p3927,0
p0181,p4093,0
p0649,p1123,0
p0646,p1414,0
p2488,p1163,0
p1810,p4248,0
p2340,p4162,0
p2940,p2922,0
p1937,p0411,0
p2654,p3773,0
p3200,p2765,0
p2863,p3536,0
p4161,p2556,0
p2344,p1567,0
p0776,p1258,0
p1829,p2180,0
p0709,p4177,0
p1245,p0979,0
p4161,p1538,0
p1288,p3044,0
p0775,p2662,0
p2588,p3054,0
p1549,p2539,0
p2436,p0839,0
p0472,p1325,0
p2113,p1668,0
p1653,p1962,0
p3348,p3657,1
p4260,p1702,0
p4333,p3682,0
p4343,p1884,0
p0020,p1864,0
p3491,p3487,0
p3349,p2079,0
p3974,p2767,0
p3437,p3005,0
p2928,p2480,0
p2368,p3610,0
p1557,p2160,0
p1677,p1089,0
p2677,p2247,0
p3418,p3607,0
p3555,p3192,0
p2748,p4271,0
p4046,p3273,0
p1255,p1308,0
p1217,p0624,0
p4343,p3450,0
p1894,p1924,0
p0717,p1914,0
p1576,p0960,0
p0980,p0344,0
p0952,p1222,0
p2357,p0470,0
p0897,p0451,0
p0511,p3824,0
p3805,p1902,0
p4285,p3157,0
p0942,p1394,0
p3216,p1716,0
p1469,p3544,0
p4186,p4135,0
p3309,p3561,0
p3639,p3686,0
p2875,p3658,0
p0511,p3653,0
p0326,p0591,0
p1694,p0400,0
p0961,p3847,0
p2610,p2840,0
p3080,p3109,0
p3581,p0037,0
p2568,p2039,0
p0648,p0906,0
p3346,p2479,0
p2589,p3196,0
p0185,p2679,0
p0486,p2189,0
p3524,p4240,0
p3308,p3559,0
p0864,p3897,0
p0159,p3650,0
p2339,p0555,0
p3552,p1078,0
p2113,p3054,0
p3637,p0769,0
p2940,p1780,0
p0539,p0153,0
p2532,p1343,0
p0649,p1473,0
p2515,p3987,0
p3356,p1129,0
p3731,p3796,0
p4181,p2758,0
p1592,p2343,0
p0843,p3675,0
p3590,p0731,0
p3505,p0971,0
p3776,p3504,0
p3427,p2763,0
p1423,p1259,0
p1579,p2180,0
p2816,p3779,0
p0190,p0608,0
p3590,p2531,0
p3603,p2615,0
p2902,p2909,0
p1121,p0554,0
p0521,p2288,0
p1576,p2885,0
p2032,p3426,0
p0175,p2697,0
p2383,p2345,0
p2677,p4158,0
p1055,p2907,0
p3148,p0155,0
p1694,p1651,0
p0050,p1129,0
p3883,p2454,0
p4175,p1447,0
p1750,p0786,0
p3628,p2539,0
p2409,p0707,0
p2755,p4032,0
p0810,p0228,0
p0090,p0192,0
p2022,p1438,0
p1667,p3289,0
p3809,p0408,0
p1166,p3358,0
p2091,p4278,0
p3260,p0405,0
p2483,p1971,0
p3531,p0609,0
p0500,p0157,0
p0345,p2300,0
p0498,p3395,0
p2490,p2805,0
p3719,p1603,0
p0699,p0660,0
p2304,p0509,0
p3419,p3462,0
p1306,p3042,0
p3672,p2807,0
p2848,p1113,0
p3442,p4158,0
p4185,p2912,0
p4186,p4230,0
p2748,p1850,0
p0335,p1378,0
p3260,p3209,0
p3494,p2308,0
p0334,p2675,0
p2591,p3079,0
p1468,p2265,0
p4078,p1315,0
p2475,p1129,0
p0770,p0250,0
p1209,p2206,0
p3914,p0559,0
p2383,p1009,0
p2749,p0557,0
p2246,p1861,0
p2256,p4348,0
p1121,p3049,0
p2491,p2621,0
p1062,p0652,0
p4323,p4031,0
p3064,p0366,0
p0657,p0104,0
p0229,p2958,1
p3374,p3760,0
p2825,p1551,0
p3668,p2480,0
p0498,p2160,0
p3552,p4332,0
p4266,p3176,0
p2008,p1517,0
p0090,p2727,0
p3144,p1434,0
p1789,p3507,0
p0162,p0604,0
p4043,p0378,0
p1385,p0973,0
p3858,p0678,0
p2687,p1258,0
p1420,p4089,0
p2677,p0939,0
p2832,p3835,0
p3326,p1776,0
p1267,p1308,0
p0699,p0019,0
p3287,p2493,0
p2237,p0543,0
p0221,p3453,0
p1879,p1484,0
p1338,p1475,0
p2059,p3319,0
p2436,p2923,0
p0999,p3084,0
p2278,p4346,0
p1729,p3150,0
p4175,p1854,0
p2542,p3105,0
p2233,p2625,0
p1878,p1966,0
p0722,p3740,0
p3476,p1596,1
p3178,p1458,0
p2748,p0445,0
p1952,p4126,0
p1058,p3528,0
p2568,p0367,0
p3818,p0134,0
p3465,p3292,0
p0024,p3344,0
p3883,p3863,0
p1479,p1731,0
p2902,p1979,1
p2458,p3091,0
p3764,p0244,0
p0942,p0314,0
p2128,p1586,0
p2245,p2761,0
p1288,p3948,0
p3584,p1907,0
p1217,p3892,0
p1816,p1651,0
p2490,p0681,0
p1839,p1237,0
p3698,p0285,0
p1479,p0490,0
p2769,p1273,0
p1262,p2904,0
p2673,p3160,0
p3122,p2968,0
p4130,p0370,0
p2830,p2829,0
p0113,p0343,0
p3205,p3971,0
p0326,p1783,0
p0315,p1539,0
p2591,p0096,0
p4078,p3236,0
p2059,p0690,0
p4273,p2765,0
p4048,p2888,0
p4018,p2160,0
p3627,p0352,0
p3058,p4128,0
p1702,p3104,0
p2816,p1494,0
p1199,p3831,0
p0719,p4177,0
p1371,p3079,0
p3328,p3319,0
p1839,p3381,0
p0778,p0568,0
p0594,p1402,0
p2612,p1700,0
p3154,p0678,0
p3525,p0220,0
p4002,p1024,0
p4193,p0129,0
p4225,p2754,0
p2902,p0615,0
p0345,p1665,0
p3609,p4049,0
p2990,p1815,0
p3645,p1352,0
p3837,p3662,0
p2601,p2133,0
p2008,p1825,1
p0057,p0410,0
p3941,p1208,0
p1792,p2296,0
p0831,p1613,0
p3695,p2969,0
p1166,p0027,0
p2357,p3836,0
p2065,p0447,0
p3427,p2525,0
p0193,p1446,0
p2219,p0875,0
p2383,p0948,0
p1221,p0920,0
p2419,p0064,0
p1221,p2737,0
p0449,p4148,0
p2031,p2021,0
p2928,p2209,0
p2827,p1901,0
p2032,p0313,0
p3467,p2563,0
p0020,p0504,0
p3772,p3041,0
p1627,p3504,0
p3378,p2623,0
p1879,p0424,0
p1874,p0800,0
p2571,p0595,0
p2749,p0738,0
p0613,p0378,0
p1298,p1947,0
p4025,p0965,0
p0082,p3712,0
p0387,p3075,0
p2560,p1009,0
p2131,p2046,0
p4181,p3629,0
p2100,p2631,0
p3277,p2681,0
p1212,p1437,0
p1253,p0331,0
p1796,p0672,0
p2469,p3868,0
p0077,p2815,0
p3882,p1855,0
p1874,p1649,0
p1729,p2367,0
p2131,p0706,0
p1832,p2434,0
p2086,p2506,0
p2483,p1748,0
p4181,p0311,0
p1423,p1788,0
p3419,p0171,0
p0999,p1893,0
p2278,p0543,0
p0136,p0071,0
p1789,p0152,0
p2996,p4139,0
p0462,p2459,0
p0251,p1114,0
p3969,p3829,0
p2143,p2217,0
p1787,p0492,0
p1682,p1251,0
p1385,p2746,0
p0571,p0444,0
p3821,p0596,0
p0563,p0920,0
p3817,p1452,0
p0999,p0640,0
p3154,p3425,0
p2385,p1093,0
p0013,p4033,0
p4260,p3873,0
p0963,p3236,0
p2612,p2462,0
p0675,p0846,0
p1159,p3506,0
p0472,p1757,0
p2179,p2034,0
p0427,p0042,0
p3437,p1195,0
p2113,p0175,0
p2100,p1291,0
p0247,p1438,0
p2790,p4218,0
p3742,p2980,0
p3187,p0593,0
p0776,p0987,0
p0949,p3209,0
p3278,p2814,0
p0486,p0550,0
p1829,p3996,0
p3808,p1623,0
p0607,p2793,0
p1734,p1256,0
p1170,p0836,0
p1744,p0230,0
p0990,p2258,0
p1607,p0073,0
p3531,p1151,0
p2483,p2269,0
p3346,p1049,0
p1060,p4086,0
p4204,p0421,0
p0271,p3206,0
p0247,p0822,0
p1789,p0964,0
p3968,p1109,0
p0666,p4075,0
p1120,p1387,0
p0024,p3675,0
p3002,p0697,0
p4000,p0755,0
p2749,p1100,0
p3375,p2261,0
p0585,p2166,0
p1482,p3747,0
p0657,p2666,0
p3293,p4071,0
p0952,p2465,0
p0770,p1184,0
p1948,p1022,0
p3349,p3754,0
p0203,p1688,0
p2233,p3386,0
p0961,p2966,0
p1996,p1565,0
p2248,p1637,0
p0674,p0033,0
p1486,p0049,0
p2304,p3477,0
p0451,p3954,0
p2351,p2386,0
p3552,p4345,0
p0523,p1560,0
p1166,p2633,0
p0080,p3945,0
p1860,p2613,0
p1764,p3886,1
p2409,p1313,0
p3821,p0766,0
p1306,p1992,0
p0453,p0143,0
p1542,p3754,0
p1894,p1712,1
p0080,p1713,0
p3293,p0471,0
p4026,p1462,0
p3269,p0558,0
p0675,p0292,0
p3805,p1918,0
p3705,p1761,0
p1757,p0781,0
p1055,p1512,0
p1702,p2878,0
p0585,p0109,0
p1925,p1746,0
p4108,p0624,0
p4323,p3391,0
p0593,p1304,0
p3735,p1783,0
p2834,p0860,0
p2546,p0924,0
p2879,p1164,0
p2456,p2985,0
p0831,p0189,0
p1497,p4080,0
p0878,p3605,0
p0345,p1920,0
p2983,p4251,0
p1451,p0932,0
p0666,p0323,0
p3201,p4247,0
p0952,p4227,0
p0889,p1743,0
p1839,p3278,0
p4043,p0276,0
p2380,p2130,0
p0271,p2235,0
p0315,p1095,0
p0776,p0664,0
p0643,p2559,0
p3427,p3188,0
p0878,p0821,0
p2996,p0635,0
p4048,p0783,0
p4309,p2387,0
p4260,p0910,0
p4026,p1187,0
p3256,p0532,0
p3668,p4262,0
p0719,p2541,0
p3494,p1197,0
p2128,p0544,0
p2031,p2815,0
p2482,p1435,0
p2245,p2262,0
p0864,p3783,0
p1432,p0446,0
p1213,p0454,0
p4275,p3830,0
p3454,p4249,0
p4186,p2241,0
p3730,p2153,0
p3719,p0033,0
p0480,p1008,0
p2086,p1029,0
p2159,p4286,0
p0389,p3676,0
p2681,p1748,0
p0670,p1467,0
p0678,p3948,0
p2197,p2746,0
p3197,p2239,0
p0389,p0898,0
p3808,p1202,0
p0382,p3008,0
p0843,p1305,0
p2268,p0583,0
p0449,p4103,0
p0617,p2040,0
p3494,p0426,0
p0539,p1188,0
p3837,p0375,0
p1181,p0424,0
p1879,p0093,0
p3658,p2844,0
p2159,p0986,0
p2610,p1227,0
p3552,p1965,0
p0943,p0238,0
p3731,p2829,0
p3649,p0562,0
p0451,p2509,0
p4076,p2765,0
p3841,p0644,0
p0675,p2788,0
p0987,p0312,0
p0487,p1314,0
p1255,p0873,0
p2983,p0364,0
p1878,p2376,0
p2598,p3625,0
p3448,p3150,0
p1860,p1278,0
p0972,p0123,0
p0076,p1271,0
p1241,p2875,0
p3734,p0924,0
p0085,p2153,0
p3269,p3309,0
p3478,p0003,0
p3609,p2484,0
p0231,p1276,0
p1759,p2420,0
p2996,p0921,0
p4185,p0215,0
p2664,p1266,0
p0309,p3172,0
p1240,p3788,0
p0674,p1346,0
p0646,p1343,0
p0719,p1697,0
p4048,p0841,0
p3818,p4028,0
p1627,p3401,0
p4193,p3031,0
p0326,p0941,0
p0128,p4150,0
p1777,p4077,0
p2501,p2965,0
p1241,p2706,0
p0480,p2033,0
p0348,p2096,0
p0929,p0219,0
p0128,p3158,0
p0679,p0499,0
p0947,p0435,0
p1787,p2781,0
p3467,p1307,0
p3131,p4013,0
p2361,p2040,0
p2084,p4084,0
p0688,p0345,0
p0190,p1454,0
p3103,p1152,0
p3505,p3134,0
p3287,p2098,0
p2340,p2944,0
p3448,p2025,0
p1432,p0813,0
p3581,p1771,0
p0498,p1271,0
p3628,p3226,0
p3628,p3824,0
p3560,p1974,0
p4002,p3257,0
p1275,p2242,0
p0451,p4295,0
p2557,p3334,0
p3921,p2371,0
p0782,p0454,0
p1367,p3715,0
p0632,p3953,0
p3309,p2592,0
p3858,p2577,0
p2167,p1083,0
p3809,p2100,0
p4093,p0564,0
p2565,p2354,0
p3841,p1585,0
p2458,p1537,0
p1487,p2259,0
p0334,p1021,0
p0135,p0982,0
p3583,p1210,0
p3296,p3279,0
p2786,p2395,0
p1516,p4190,0
p0437,p0859,0
p0752,p4309,0
p2677,p0489,0
p0719,p4230,0
p1596,p2147,0
p3567,p0155,0
p0811,p1886,0
p0258,p3034,0
p0892,p2565,0
p1701,p2932,0
p0076,p3277,0
p0382,p3683,0
p0888,p0893,1
p2370,p3858,0
p2456,p1023,0
p3096,p4066,0
p0270,p2658,0
p0831,p1431,0
p4208,p3984,0
p2612,p3361,1
p0511,p1819,0
p1010,p1448,0
p1592,p4224,0
